,UniProt ID,Site,Type
1630,P02671,528,NeuAcHexHexNAc
1631,P02749,32,HexNAcHex
1632,P02749,33,HexNAcHex
1633,P02751,2060,HexNAc
1634,P02751,2061,HexNAc
1635,P02751,2064,HexNAc
1636,P02751,2065,HexNAc
1637,P02760,24,NeuAcHexHexNAc
1638,P02765,270,NeuAc2HexHexNAc;NeuAcHexHexNAc
1639,P02765,346,NeuAcHexHexNAc
1640,P02790,24,HexNAcHex
1641,P02790,29,HexNAcHex
1642,P02790,30,HexNAcHex
1643,P02790,40,HexNAcHex
1644,P04070,19,HexHexNAc
1645,P04921,42,HexHexNAc
1646,P05067,291,HexNAc;HexHexNAc
1647,P05067,292,HexNAc;NeuAcHexHexNAc
1648,P05067,576,Hex[NeuAc]HexNAc
1649,P05067,600,HexNAc
1650,P05155,48,HexHexNAc
1651,P05452,25,HexNAc
1652,P06028,44,HexNAc
1653,P07355,19,HexNAc
1654,P07456,154,NeuAcHexHexNAc
1655,P07456,163,NeuAcHexHexNAc;HexHexNAc
1656,P07589,280,NeuAcHexHexNAc
1657,P07602,397,HexNAc
1658,P07602,401,HexNAc
1659,P08174,343,HexNAc
1660,P08174,344,HexNAc
1661,P08572,1403,HexNAc
1662,P08697,36,HexNAcHex
1663,P08697,45,HexNAcHex
1664,P0C0L5,1242,NeuAcHexHexNAc
1665,P0C0L5,1244,NeuAcHexHexNAc
1666,P0C0L5,1251,NeuAcHexHexNAc
1667,P10643,696,HexHexNAc
1668,P10909,197,HexNAcHex
1669,P12259,1148,HexNAcHex
1670,P12763,271,NeuAcHexHexNAc;NeuAc2HexHexNAc
1671,P12763,280,NeuAc2Hex2HexNAc2
1672,P12763,282,NeuAc2Hex2HexNAc2;NeuAcHexHexNAc
1673,P12763,296,NeuAcHexHexNAc;NeuAc2HexHexNAc
1674,P12763,334,NeuAcHexHexNAc;HexHexNAc
1675,P13224,83,HexNAc
1676,P13473,196,HexNAc
1677,P13473,200,HexNAc
1678,P13473,203,HexNAc
1679,P13473,204,HexNAc
1680,P13611,1101,HexNAc
1681,P13611,1103,HexNAc
1682,P13611,1110,HexNAc
1683,P13611,1418,HexNAc
1684,P13611,1419,HexNAc
1685,P13611,1566,HexNAc
1686,P13611,869,HexNAc
1687,P13727,23,HexNAc
1688,P13727,24,HexNAc
1689,P13727,25,HexNAc
1690,P13987,77,HexNAc
1691,P14543,310,HexNAc
1692,P14543,311,HexNAc
1693,P14543,327,HexNAc
1694,P14543,330,HexNAc
1695,P15514,41,HexNAc
1696,P15514,52,HexNAc
1697,P15514,53,HexNAc
1698,P16070,197,HexNAc
1699,P16070,199,HexNAc
1700,P16070,200,HexNAc
1701,P16070,330,HexNAc
1702,P16070,332,HexNAc
1703,P16070,458,HexNAc
1704,P16070,514,HexNAc
1705,P16070,515,HexNAc
1706,P16070,528,HexNAc
1707,P16070,529,HexNAc
1708,P16070,570,HexNAc
1709,P16070,572,HexNAc
1710,P16070,577,HexNAc
1711,P16070,578,HexNAc
1712,P16070,581,HexNAc
1713,P16070,583,HexNAc
1714,P17244,49,HexNAc
1715,P17244,50,HexNAc
1716,P17690,32,NeuAcHexHexNAc;HexHexNAc
1717,P17936,277,HexNAc
1718,P18827,164,HexNAc
1719,P18827,165,HexNAc
1720,P18827,166,HexNAc
1721,P18827,171,HexNAc
1722,P18827,177,HexNAc
1723,P18827,180,HexNAc
1724,P18827,188,HexNAc
1725,P18827,72,HexNAc
1726,P18827,76,HexNAc
1727,P18827,77,HexNAc
1728,P18827,81,HexNAc
1729,P19021,466,HexNAc
1730,P19021,467,HexNAc
1731,P19021,473,HexNAc
1732,P19378,177,HexNAc
1733,P19801,276,HexNAc
1734,P19823,675,NeuAcHexHexNAc
1735,P19823,691,HexNAcHex
1736,P19827,651,HexNAcHex
1737,P19827,653,HexNAcHex
1738,P20944,146,HexNAc
1739,P22897,1221,HexNAcHex
1740,P23470,640,HexNAcHex
1741,P23470,649,HexNAcHex
1742,P23470,653,HexNAcHex
1743,P25445,28,HexHexNAc
1744,P26572,320,HexNAc
1745,P26842,127,HexHexNAc
1746,P28300,113,HexNAc
1747,P28300,120,HexNAc
1748,P29389,22,HexNAc
1749,P29389,7,HexNAc
1750,P29389,8,HexNAc
1751,P30533,346,HexNAc
1752,P31431,97,HexNAc
1753,P31431,101,HexNAc
1754,P35950,194,HexNAc
1755,P35950,725,HexNAc
1756,P35950,749,HexNAc
1757,P35950,751,HexNAc
1758,P35950,757,HexNAc
1759,P35950,761,HexNAc
1760,P35950,765,HexNAc
1761,P35950,108,HexNAc
1762,P35950,147,HexNAc
1763,P35950,236,HexNAc
1764,P35950,67,HexNAc
1765,P35950,720,HexNAc
1766,P35950,721,HexNAc
1767,P35950,724,HexNAc
1768,P35950,726,HexNAc
1769,P35950,732,HexNAc
1770,P35950,750,HexNAc
1771,P35950,758,HexNAc
1772,P35950,763,HexNAc
1773,P38982,281,HexNAc
1774,P39059,265,HexHexNAc
1775,P43652,141,HexNAcHex
1776,P47951,114,HexNAc
1777,P47951,140,HexNAc
1778,P47951,153,HexNAc
1779,P47951,181,HexNAc
1780,P47951,185,HexNAc
1781,P47951,58,HexNAc
1782,P47951,62,HexNAc
1783,P47951,63,HexNAc
1784,P47951,82,HexNAc
1785,P47951,91,HexNAc
1786,P47951,112,HexNAc
1787,P47951,115,HexNAc
1788,P47951,116,HexNAc
1789,P47951,124,HexNAc
1790,P47951,125,HexNAc
1791,P47951,130,HexNAc
1792,P47951,131,HexNAc
1793,P47951,136,HexNAc
1794,P47951,141,HexNAc
1795,P47951,145,HexNAc
1796,P47951,146,HexNAc
1797,P47951,152,HexNAc
1798,P47951,166,HexNAc
1799,P47951,170,HexNAc
1800,P47951,184,HexNAc
1801,P47951,219,HexNAc
1802,P47951,239,HexNAc
1803,P47951,49,HexNAc
1804,P47951,56,HexNAc
1805,P47951,61,HexNAc
1806,P47951,64,HexNAc
1807,P47951,72,HexNAc
1808,P47951,74,HexNAc
1809,P47951,76,HexNAc
1810,P47951,81,HexNAc
1811,P47951,85,HexNAc
1812,P47951,88,HexNAc
1813,P47951,90,HexNAc
1814,P48745,352,HexNAc
1815,P48745,353,HexNAc
1816,P48761,41,HexNAc
1817,P48761,43,HexNAc
1818,P48761,46,HexNAc
1819,P48761,62,HexNAc
1820,P48761,63,HexNAc
1821,P49020,118,HexNAc
1822,P49129,192,HexNAc
1823,P49129,199,HexNAc
1824,P49129,194,HexNAc
1825,P49129,195,HexNAc
1826,P49130,194,HexNAc
1827,P49130,196,HexNAc
1828,P49130,197,HexNAc
1829,P49130,210,HexNAc
1830,P49130,211,HexNAc
1831,P49257,425,HexNAc
1832,P49257,432,HexNAc
1833,P49257,433,HexNAc
1834,P49593,448,HexNAc
1835,P49908,236,NeuAcHexHexNAc
1836,P51693,215,HexHexNAc
1837,P52823,205,HexNAc
1838,P62629,242,HexNAc
1839,P68365,271,HexNAc
1840,P68365,361,HexNAc
1841,P78423,183,HexHexNAc
1842,P78423,253,HexHexNAc
1843,P80370,260,HexNAc
1844,P81577,89,HexNAc
1845,P81578,79,HexNAc
1846,P81579,83,HexNAc
1847,P97259,132,HexNAc
1848,P97259,693,HexNAc
1849,P97259,33,HexNAc
1850,P97259,38,HexNAc
1851,P98160,269,HexNAc
1852,P98160,279,HexNAc
1853,P98160,42,HexHexNAc
1854,P98160,915,HexNAc
1855,P98172,177,HexNAc
1856,P98172,178,HexNAc
1857,P98172,179,HexNAc
1858,P98172,188,HexNAc
1859,Q03247,211,NeuAcHexHexNAc;HexHexNAc
1860,Q03247,307,NeuAcHexHexNAc;HexHexNAc
1861,Q03247,309,NeuAcHexHexNAc
1862,Q04118,50,HexHexNAc;HexHexHexNAc;HexNeuAcHexNAc;Hex2HexNAc2;dHexHex2HexNAc;NeuAcHex2HexNAc2;HexNeuAcHex2HexNAc2;Hex2Hex2NeuAc1HexNAc2
1863,Q04756,382,HexNAcHex
1864,Q06481,367,HexNAc
1865,Q06481,371,HexNAc
1866,Q0VCM5,643,NeuAcHexHexNAc
1867,Q0VCM5,648,HexHexNAc;NeuAcHexHexNAc
1868,Q13361,54,HexNAc;HexHexNAc;SulfHexHexNAc
1869,Q13438,533,HexNAc
1870,Q13508,346,HexHexNAc
1871,Q13790,273,HexNAcHex
1872,Q14112,359,HexNAc
1873,Q14112,360,HexNAc
1874,Q14112,365,HexNAc
1875,Q14112,391,HexNAc
1876,Q14118,463,HexNAc
1877,Q14118,464,HexNAc
1878,Q14118,469,HexNAc
1879,Q14118,473,HexNAc
1880,Q14118,475,HexNAc
1881,Q14118,478,HexNAc
1882,Q14118,482,HexNAc
1883,Q14118,483,HexNAc
1884,Q14118,484,HexNAc
1885,Q14118,485,HexNAc
1886,Q14242,287,HexNAc
1887,Q14242,289,HexNAc
1888,Q14242,290,HexNAc
1889,Q14242,292,HexNAc
1890,Q14624,640,NeuAcHexHexNAc
1891,Q14624,696,HexNAcHex
1892,Q14624,701,HexNAcHex
1893,Q14624,702,HexNAcHex
1894,Q14624,709,HexNAcHex
1895,Q14624,722,HexNAcHex
1896,Q14624,723,HexNAcHex
1897,Q14624,725,HexNAcHex
1898,Q14624,720,Hex2HexNAc2
1899,Q14624,733,NeuAcHexHexNAc
1900,Q15904,184,HexNAc
1901,Q16552,26,NeuAcHex[NeuAc]HexNAc
1902,Q16610,48,HexNAc
1903,Q16706,105,HexNAc
1904,Q16849,441,HexHexNAc
1905,Q2KIU3,72,HexNAc
1906,Q3T052,683,NeuAcHexHexNAc
1907,Q3T052,686,NeuAcHexHexNAc
1908,Q3T052,705,NeuAcHexHexNAc
1909,Q3T052,706,HexHexNAc;NeuAcHexHexNAc
1910,Q3T052,708,NeuAcHexHexNAc
1911,Q3T906,789,HexNAc
1912,Q3T906,794,HexNAc
1913,Q3T906,837,HexNAc
1914,Q3T906,844,HexNAc
1915,Q3T906,847,HexNAc
1916,Q58CQ9,504,NeuAcHexHexNAc
1917,Q58D62,295,NeuAcHexHexNAc;HexHexNAc
1918,Q5JRA6,1083,HexNAc
1919,Q5JRA6,1093,HexNAc
1920,Q5JRA6,1099,HexNAc
1921,Q5JRA6,1104,HexNAc
1922,Q5JRA6,768,HexNAc
1923,Q5JRA6,838,HexNAc
1924,Q5SRI9,78,HexNAc
1925,Q5SRI9,82,HexNAc
1926,Q5SRI9,86,HexNAc
1927,Q5T4W7,60,HexNAc
1928,Q5VUA4,1312,HexNAc
1929,Q60432,634,HexNAc
1930,Q60432,580,HexNAc
1931,Q60432,764,HexNAc
1932,Q60432,778,HexNAc
1933,Q60432,790,HexNAc
1934,Q60432,791,HexNAc
1935,Q60432,987,HexNAc
1936,Q60437,481,HexNAc
1937,Q68CJ9,379,HexHexNAc
1938,Q68D25,69,HexNAcHex
1939,Q6IQ55,820,NeuAcHexHexNAc
1940,Q6P4E1,338,HexNAc
1941,Q6UWD8,4,HexHexNAc
1942,Q6UXB8,218,HexNAc
1943,Q6UXI9,376,HexNAc
1944,Q6UY14,319,HexNAc
1945,Q6UY14,106,HexNAc
1946,Q6UY14,107,HexNAc
1947,Q7L1W4,68,HexNAc
1948,Q7L1W4,76,HexNAc
1949,Q7L1W4,77,HexNAc
1950,Q7Z7M9,108,HexNAc
1951,Q7Z7M9,134,HexNAc
1952,Q7Z7M9,138,HexNAc
1953,Q7Z7M9,149,HexNAc
1954,Q7Z7M9,154,HexNAc
1955,Q7Z7M9,155,HexNAc
1956,Q7Z7M9,159,HexNAc
1957,Q7Z7M9,163,HexNAc
1958,Q7Z7M9,164,HexNAc
1959,Q7Z7M9,192,HexNAc
1960,Q7Z7M9,200,HexNAc
1961,Q7Z7M9,202,HexNAc
1962,Q7Z7M9,204,HexNAc
1963,Q7Z7M9,205,HexNAc
1964,Q7Z7M9,207,HexNAc
1965,Q7Z7M9,208,HexNAc
1966,Q7Z7M9,274,HexNAc
1967,Q7Z7M9,275,HexNAc
1968,Q7Z7M9,379,HexNAc
1969,Q7Z7M9,381,HexNAc
1970,Q7Z7M9,386,HexNAc
1971,Q80WN8,364,HexNAc
1972,Q80WN8,49,HexNAc
1973,Q80WN8,45,HexNAc
1974,Q86SR1,62,HexNAc
1975,Q86TJ5,338,HexNAc
1976,Q86TJ5,340,HexNAc
1977,Q86VZ4,355,HexNAc
1978,Q86VZ4,357,HexNAc
1979,Q86VZ4,360,HexNAc
1980,Q86VZ4,386,HexNAc
1981,Q86X29,371,HexNAc
1982,Q86X29,418,HexNAc
1983,Q86X29,424,HexNAc
1984,Q86X29,432,HexNAc
1985,Q86X29,435,HexNAc
1986,Q86X29,436,HexNAc
1987,Q86X29,453,HexNAc
1988,Q86X29,464,HexNAc
1989,Q86X29,546,HexNAc
1990,Q8HDG8,147,HexNAc
1991,Q8HDG8,157,HexNAc
1992,Q8IZA0,197,HexNAc
1993,Q8IZA0,201,HexNAc
1994,Q8K3H7,350,HexNAc
1995,Q8K3H7,408,HexNAc
1996,Q8K3H7,409,HexNAc
1997,Q8MHC2,48,HexNAc
1998,Q8MHC2,158,HexNAc
1999,Q8MHC2,55,HexNAc
2000,Q8MHC4,37,HexNAc
2001,Q8MHC4,34,HexNAc
2002,Q8MHC5,37,HexNAc
2003,Q8MHC5,48,HexNAc
2004,Q8MHC5,158,HexNAc
2005,Q8MHC5,206,HexNAc
2006,Q8MHC5,34,HexNAc
2007,Q8MHC5,35,HexNAc
2008,Q8MHC5,88,HexNAc
2009,Q8N2S1,346,HexNAc
2010,Q8N307,648,HexNAc
2011,Q8N307,651,HexNAc
2012,Q8N307,652,HexNAc
2013,Q8NBJ4,218,HexNAc
2014,Q8R4U2,243,HexNAc
2015,Q8R4U2,451,HexNAc
2016,Q8R4U2,455,HexNAc
2017,Q8R4U2,87,HexNAc
2018,Q8TDQ0,145,HexHexNAc
2019,Q8WXI7,10301,HexNAc
2020,Q8WXI7,10303,HexNAc
2021,Q8WXI7,10456,HexNAc
2022,Q8WXI7,10457,HexNAc
2023,Q8WXI7,10681,HexNAc
2024,Q8WXI7,10692,HexNAc
2025,Q8WXI7,10693,HexNAc
2026,Q8WXI7,11838,HexNAc
2027,Q8WXI7,11840,HexNAc
2028,Q8WXI7,11965,HexNAc
2029,Q8WXI7,1512,HexNAc
2030,Q8WXI7,1514,HexNAc
2031,Q8WXI7,1516,HexNAc
2032,Q8WXI7,1864,HexNAc
2033,Q8WXI7,1867,HexNAc
2034,Q8WXI7,1870,HexNAc
2035,Q8WXI7,3211,HexNAc
2036,Q8WXI7,3416,HexNAc
2037,Q8WXI7,3796,HexNAc
2038,Q8WXI7,3807,HexNAc
2039,Q8WXI7,3814,HexNAc
2040,Q8WXI7,3815,HexNAc
2041,Q8WXI7,3820,HexNAc
2042,Q8WXI7,3821,HexNAc
2043,Q8WXI7,3822,HexNAc
2044,Q8WXI7,3835,HexNAc
2045,Q8WXI7,4132,HexNAc
2046,Q8WXI7,472,HexNAc
2047,Q8WXI7,475,HexNAc
2048,Q8WXI7,477,HexNAc
2049,Q8WXI7,480,HexNAc
2050,Q8WXI7,5249,HexNAc
2051,Q8WXI7,5259,HexNAc
2052,Q8WXI7,5776,HexNAc
2053,Q8WXI7,5778,HexNAc
2054,Q8WXI7,5779,HexNAc
2055,Q8WXI7,6385,HexNAc
2056,Q8WXI7,6577,HexNAc
2057,Q8WXI7,6948,HexNAc
2058,Q8WXI7,6950,HexNAc
2059,Q8WXI7,708,HexNAc
2060,Q8WXI7,709,HexNAc
2061,Q8WXI7,718,HexNAc
2062,Q8WXI7,7242,HexNAc
2063,Q8WXI7,7245,HexNAc
2064,Q8WXI7,7610,HexNAc
2065,Q8WXI7,7616,HexNAc
2066,Q8WXI7,8118,HexNAc
2067,Q8WXI7,8120,HexNAc
2068,Q8WXI7,8239,HexNAc
2069,Q8WXI7,8645,HexNAc
2070,Q8WXI7,8817,HexNAc
2071,Q8WXI7,9009,HexNAc
2072,Q8WXI7,9010,HexNAc
2073,Q8WXI7,908,HexNAc
2074,Q8WXI7,912,HexNAc
2075,Q8WXI7,913,HexNAc
2076,Q8WXI7,914,HexNAc
2077,Q8WXI7,918,HexNAc
2078,Q8WXI7,9553,HexNAc
2079,Q8WXI7,9554,HexNAc
2080,Q8WXI7,9716,HexNAc
2081,Q8WXI7,9874,HexNAc
2082,Q8WXI7,9876,HexNAc
2083,Q91Z81,456,HexNAc
2084,Q91Z81,452,HexNAc
2085,Q91ZB4,390,HexNAc
2086,Q92752,1288,NeuAc2HexHexNAc
2087,Q92854,657,HexNAc
2088,Q92854,663,HexNAc
2089,Q92854,670,HexNAc
2090,Q92854,716,HexNAc
2091,Q92854,722,HexNAc
2092,Q92932,220,HexNAc
2093,Q92932,230,HexNAc
2094,Q92954,213,HexNAcHex
2095,Q92954,676,HexNAcHex
2096,Q92954,683,HexNAcHex
2097,Q92954,708,HexNAcHex
2098,Q92954,712,HexNAcHex
2099,Q92954,724,HexNAcHex
2100,Q92954,807,HexNAcHex
2101,Q92954,815,HexNAcHex
2102,Q92954,877,HexNAcHex
2103,Q92954,885,HexNAcHex
2104,Q92954,912,HexNAcHex
2105,Q92954,913,HexNAcHex
2106,Q92954,995,HexNAcHex
2107,Q92954,1004,HexNAcHex
2108,Q96DB9,127,HexNAc
2109,Q96FE7,39,HexHexNAc
2110,Q96JQ0,591,NeuAcHexHexNAc
2111,Q96LR9,133,NeuAc2HexHexNAc
2112,Q96LR9,135,NeuAc2HexHexNAc
2113,Q96LR9,136,NeuAc2HexHexNAc
2114,Q96PD2,490,HexNAc
2115,Q96PD5,182,HexNAcHex
2116,Q96PD5,193,HexNAcHex
2117,Q96PD5,548,HexNAcHex
2118,Q96RQ1,154,HexNAc
2119,Q99034,250,HexNAcHexNAc(not comfirmed)
2120,Q99034,251,HexNAcHexNAc(not comfirmed)
2121,Q99034,252,HexNAcHexNAc(not comfirmed)
2122,Q99034,253,HexNAcHexNAc(not comfirmed)
2123,Q99034,256,HexNAcHexNAc(not comfirmed)
2124,Q99034,257,HexNAcHexNAc(not comfirmed)
2125,Q99034,258,HexNAcHexNAc(not comfirmed)
2126,Q99075,75,HexNAc
2127,Q99075,77,HexNAc
2128,Q99075,85,HexNAc
2129,Q99075,44,HexHexNAc
2130,Q99075,47,HexHexNAc
2131,Q99102,453,HexNAc
2132,Q99102,454,HexNAc
2133,Q99102,458,HexNAc
2134,Q99102,461,HexNAc
2135,Q99102,466,HexNAc
2136,Q99102,467,HexNAc
2137,Q99538,305,NeuAcHexHexNAc
2138,Q99538,307,NeuAcHexHexNAc
2139,Q99NV6,20,HexNAc
2140,Q99NV6,31,HexNAc
2141,Q99PC2,57,HexNAc
2142,Q99PC2,58,HexNAc
2143,Q99PC2,86,HexNAc
2144,Q99PC2,94,HexNAc
2145,Q99PC2,95,HexNAc
2146,Q99PC2,59,HexNAc
2147,Q99PC2,98,HexNAc
2148,Q99PG1,304,HexNAc
2149,Q99PG1,291,HexNAc
2150,Q99PG1,299,HexNAc
2151,Q99PG1,300,HexNAc
2152,Q9BQS7,1070,HexNAc
2153,Q9BQS7,1073,HexNAc
2154,Q9BQS7,1076,HexNAc
2155,Q9BQS7,1079,HexNAc
2156,Q9BRN9,46,HexNAc
2157,Q9BUN1,143,HexNAc
2158,Q9BXX0,223,HexNAc
2159,Q9BYJ0,136,HexNAc
2160,Q9BYJ0,147,HexNAc
2161,Q9BYJ0,149,HexNAc
2162,Q9BYJ0,155,HexNAc
2163,Q9BYJ0,159,HexNAc
2164,Q9BZA7,856,HexNAc
2165,Q9EPP7,60,HexNAc
2166,Q9EPP7,62,HexNAc
2167,Q9ERF7,122,HexNAc
2168,Q9GZV9,178,NeuAcHexHexNAc
2169,Q9GZZ8,75,HexNAc
2170,Q9GZZ8,76,HexNAc
2171,Q9GZZ8,77,HexNAc
2172,Q9H5Y7,318,HexNAc
2173,Q9H5Y7,322,HexNAc
2174,Q9H6E4,187,HexNAc
2175,Q9H6E4,192,HexNAc
2176,Q9H6E4,193,HexNAc
2177,Q9HBR0,1106,HexNAc
2178,Q9HBR0,802,HexNAc
2179,Q9HBR0,806,HexNAc
2180,Q9JKY1,183,HexNAc
2181,Q9NPR9,177,HexNAc
2182,Q9NPR9,178,HexNAc
2183,Q9NS15,513,HexNAc
2184,Q9NS15,514,HexNAc
2185,Q9NSC7,595,HexNAc
2186,Q9NX62,98,HexNAc
2187,Q9NYU2,1241,HexNAc
2188,Q9UBV2,37,HexNAc
2189,Q9UBV2,38,HexNAc
2190,Q9UBV2,44,HexNAc
2191,Q9UBV2,49,HexNAc
2192,Q9UBV2,50,HexNAc
2193,Q9UGM3,1499,HexNAc
2194,Q9UGM3,1500,HexNAc
2195,Q9UGM3,1503,HexNAc
2196,Q9UGM3,220,HexNAc
2197,Q9UGM3,225,HexNAc
2198,Q9UGM5,276,HexNAc
2199,Q9UHG2,228,HexHexNAc
2200,Q9UHG2,247,HexHexNAc
2201,Q9UHG2,53,HexHexNAc
2202,Q9UIW2,726,HexNAc
2203,Q9ULI3,226,HexNAc
2204,Q9ULI3,43,HexNAc
2205,Q9WV24,103,HexNAc
2206,Q9WV24,105,HexNAc
2207,Q9WV24,106,HexNAc
2208,Q9WV24,114,HexNAc
2209,Q9WV24,31,HexNAc
2210,Q9WV24,40,HexNAc
2211,Q9WV24,88,HexNAc
2212,Q9WV24,91,HexNAc
2213,Q9WV24,93,HexNAc
2214,Q9WV24,95,HexNAc
2215,Q9Y240,69,HexNAc
2216,Q9Y4C4,696,HexNAc
2217,Q9Y5C1,226,HexHexNAc;NeuAcHexHexNAc
2218,Q9Y5C1,225,HexNAcHex
2219,Q9Y5F2,24,NeuAcHexHexNAc
2220,Q9Y6N7,660,HexNAc
2221,Q9Z1E9,1101,HexNAc
2222,Q9Z1E9,43,HexNAc
2223,Q9Z1E9,817,HexNAc
2224,Q9Z1E9,87,HexNAc
2225,Q9Z1E9,908,HexNAc
2226,P21815,149,HexNAcHexNeuAc2
2227,P21815,205,HexNAcHexNeuAc2
2228,P21815,85,HexNAc2Hex2NeuAc
2229,P21815,84,HexNAc2Hex2NeuAc2
2230,P21815,119,HexNAc
2231,P21815,122,HexNAcHexNeuAc2
2232,P21815,144,HexNAcHexNeuAc2
2233,P21815,207,HexNAcHexNeuAc
2234,P21815,227,HexNAcHexNeuAc
2235,P21815,228,HexNAc2Hex2NeuAc2
2236,P21815,229,HexNAc2Hex2NeuAc2
2237,P21815,238,HexNAc2Hex2NeuAc
2238,P21815,239,HexNAcHexNeuAc
2239,P21815,247,HexNAc
2240,P21815,248,HexNAc
2241,P21815,254,HexNAc
2242,P21815,255,HexNAc
2243,P21815,256,HexNAc
2244,P02774,436,HexNAc
2245,P02774,434,HexNAc
2246,P01325,51,HexNAcHex
2247,P01325,77,HexNAcHexNeuAc2
2248,P01326,51,HexNAcHexNeuAc
2249,P01326,79,HexNAcHexNeuAc2
2250,P12968,43,HexNAcHexNeuAc2;HexNAcHexNeuAc
2251,P12968,46,HexNAcHexNeuAc
2252,P12968,67,HexNAcHexNeuAc2;HexNAcHexNeuAc
2253,P55095,59,HexNAcHexNeuAc
2254,P55095,32,HexNAcHexNeuAc
2255,P26339,390,HexNAcHexNeuAc2
2256,P16014,52,HexNAcHexNeuAc
2257,Q9QXV0,247,HexNAcHexNeuAc
2258,P01308,51,HexNAc
2259,P01308,76,HexNAcHexNeuAc
2260,P01275,59,HexNAcHexNeuAc
2261,P01298,81,HexNAcHexNeuAc
2262,P12763,290,HexNAc
2263,Q8TE99,53,HexHexNAc
2264,Q9BRK5,265,HexHexNAc
2265,P28222,265,HexNAc
2266,P08253,460,HexHexNAc
2267,P58397,1247,HexHexNAc
2268,Q76LX8,1137,HexHexNAc
2269,Q76LX8,1153,HexHexNAc
2270,Q76LX8,1135,HexHexNAc
2271,Q76LX8,1150,Hex2HexNAc2
2272,O95450,1127,HexHexNAc
2273,O75173,813,HexHexNAc
2274,Q9UKP4,1397,HexHexNAc
2275,Q9UKP4,1364,HexHexNAc
2276,Q9UKP4,1291,HexHexNAc
2277,Q9UKP4,1385,HexHexNAc
2278,Q9UKP4,1286,HexHexNAc
2279,Q9UKP4,1376,HexHexNAc
2280,Q9UKP4,1095,HexHexNAc
2281,Q9UKP4,1391,HexHexNAc
2282,Q9UKP4,1189,HexHexNAc
2283,Q9UKP4,1186,HexHexNAc
2284,Q9UKP4,1342,HexHexNAc
2285,Q9UKP4,1339,HexHexNAc
2286,Q9UKP4,1148,HexHexNAc
2287,Q9P2N4,1164,HexHexNAc
2288,Q9P2N4,1662,HexHexNAc
2289,Q8N6G6,558,HexHexNAc
2290,Q86TH1,909,HexHexNAc
2291,P82987,51,HexHexNAc
2292,Q6UY14,268,HexHexNAc
2293,Q6UY14,232,HexHexNAc
2294,Q6UY14,223,HexHexNAc
2295,Q6UY14,235,HexHexNAc
2296,Q6UY14,266,HexHexNAc
2297,Q6UY14,610,HexHexNAc
2298,Q0VD77,119,HexHexNAc
2299,Q6ZMM2,354,HexHexNAc
2300,Q96PE1,387,HexHexNAc
2301,Q96PE1,386,HexHexNAc
2302,Q8IZF2,236,HexHexNAc
2303,O94910,464,HexHexNAc
2304,O95490,459,HexHexNAc
2305,O95490,408,HexHexNAc
2306,Q9HAR2,489,HexHexNAc
2307,Q9HAR2,488,Hex2HexNAc2
2308,Q8IUX7,176,HexHexNAc
2309,Q8IUX7,203,HexHexNAc
2310,Q8IUX7,188,HexHexNAc
2311,Q8IUX7,228,HexHexNAc
2312,Q8IUX7,232,HexHexNAc
2313,Q8IUX7,1095,HexHexNAc
2314,Q8IUX7,1091,HexHexNAc
2315,Q8IUX7,1087,HexHexNAc
2316,Q8IUX7,1146,Hex3HexNAc3
2317,Q8IUX7,1152,HexNAc
2318,Q8IUX7,1083,HexHexNAc
2319,Q8IUX7,1147,HexHexNAc
2320,A0A087X1T7,910,HexHexNAc
2321,A0A087X1T7,2255,HexHexNAc
2322,A0A087X1T7,906,Hex2HexNAc2
2323,A0A087X1T7,907,HexHexNAc
2324,A0A087X1T7,2256,HexHexNAc
2325,A0A087X1T7,905,Hex2HexNAc3
2326,P16112,1842,HexHexNAc
2327,P16112,1969,HexHexNAc
2328,P16112,2134,HexHexNAc
2329,P16112,23,HexHexNAc
2330,P16112,1930,HexHexNAc
2331,P16112,1899,HexHexNAc
2332,P16112,1959,HexHexNAc
2333,P16112,1895,HexHexNAc
2334,P16112,1693,HexHexNAc
2335,P16112,2124,HexHexNAc
2336,P16112,2240,HexHexNAc
2337,P16112,2239,HexHexNAc
2338,P16112,65,HexHexNAc
2339,P16112,30,HexHexNAc
2340,P16112,1599,HexHexNAc
2341,P16112,1856,HexHexNAc
2342,P16112,1591,HexHexNAc
2343,P16112,1929,Hex2HexNAc2
2344,P16112,2144,Hex2HexNAc2
2345,P16112,1915,Hex2HexNAc2
2346,P16112,2238,Hex2HexNAc2
2347,P16112,1720,Hex2HexNAc2
2348,P16112,408,Hex2HexNAc2
2349,P16112,2214,Hex2HexNAc2
2350,P16112,1630,Hex2HexNAc2
2351,P16112,2101,Hex3HexNAc3
2352,P16112,1889,HexHexNAc
2353,P16112,447,HexHexNAc
2354,P16112,1461,HexHexNAc
2355,P16112,985,HexHexNAc
2356,P16112,2083,HexHexNAc
2357,P16112,1622,Hex2HexNAc2
2358,P16112,1098,HexHexNAc
2359,P16112,1946,HexHexNAc
2360,P16112,2226,HexHexNAc
2361,P16112,1683,Hex2HexNAc2
2362,P16112,2223,Hex2HexNAc2
2363,P16112,1623,HexHexNAc
2364,P16112,2133,HexHexNAc
2365,P16112,22,HexHexNAc
2366,P16112,2190,Hex2HexNAc2
2367,P16112,1927,Hex2HexNAc2
2368,P16112,1950,HexHexNAc
2369,P16112,466,HexHexNAc
2370,P16112,2196,HexHexNAc
2371,P16112,2046,HexHexNAc
